(written by ASE)

1536 atoms
4 atom types

0.0      26.021100000000001  xlo xhi
0.0      26.021100000000001  ylo yhi
0.0      26.021100000000001  zlo zhi

Masses

     1    138.90547 # La
     2    6.941000  # Li
     3    15.9994   # O
     4    91.224    # Zr

Atoms

     1   1     1   0.0   1.5942942099999999      25.987076470000002      3.3011920199999993
     2   1     1   0.0   11.306996009999999      25.728204049999999      9.6034936700000006
     3   1     1   0.0   4.8482822199999998    0.044504599999998583      9.6215639399999997
     4   1     1   0.0   8.1414047200000006      25.795672230000001      3.2657291599999998
     5   1     1   0.0          11.25256536      6.4788656900000001      3.2908426700000004
     6   1     1   0.0   1.5090564499999999      6.5617782699999987      9.8193030799999992
     7   1     1   0.0   8.2049172299999995      6.4455600099999995      9.6916777300000003
     8   1     1   0.0   4.9307327599999997      6.4852607699999991      3.2193778200000001
     9   1     1   0.0   3.1395198999999998      1.6312401099999998      25.978770709999996
    10   1     1   0.0           9.69642771             11.27560746             25.84799125
    11   1     1   0.0   9.6636208200000002      4.7210434499999998             25.96610763
    12   1     1   0.0   3.1342573699999998      7.8766246200000003      25.993703960000001
    13   1     1   0.0   3.2606130799999997      11.222253930000001      6.5212437799999998
    14   1     1   0.0   9.7856227499999999              1.61595903      6.4651606299999997
    15   1     1   0.0   9.9106403200000006      8.1901560700000005      6.4351659199999993
    16   1     1   0.0   3.1645571000000001      5.0717601200000004      6.4607951899999998
    17   1     1   0.0   25.983145440000001      3.1064467799999997      1.6115980999999999
    18   1     1   0.0   25.829136380000001      9.7700061300000005             11.42637279
    19   1     1   0.0   25.959477199999995      9.6581014700000001      4.6978344099999996
    20   1     1   0.0   26.004217659999998               3.3097737      8.1353047000000007
    21   1     1   0.0   6.4555271400000001      3.1829675799999997             11.35864153
    22   1     1   0.0            6.3215176      9.6791563099999998              1.48103736
    23   1     1   0.0   6.5544353199999996      9.7396442599999986      8.1801730999999993
    24   1     1   0.0   6.4502282400000004              3.21124243      4.9835143199999994
    25   1     4   0.0  0.09429987999999713      25.817415400000002      25.998244649999997
    26   1     4   0.0   6.4562190999999993      26.003405780000001      6.4846476600000003
    27   1     4   0.0          25.84137509      6.5096903299999997      6.4684598299999996
    28   1     4   0.0   6.3515501399999996      6.2946674500000004      26.017996539999995
    29   1     4   0.0   9.5675364999999974      3.1789082400000002      3.3234542299999998
    30   1     4   0.0   3.1722296299999999      9.7067296499999998      9.7193008200000008
    31   1     4   0.0   9.7545562700000001      9.7307006600000001      9.6956244799999993
    32   1     4   0.0   3.1452554399999997      3.3205186999999996      3.3573651899999994
    33   1     4   0.0   3.1554782399999999              3.27249714      9.7672106299999992
    34   1     4   0.0   9.5404253099999998      9.6842330400000005              3.11857965
    35   1     4   0.0           3.15167047      9.7121188600000004      3.1437055300000001
    36   1     4   0.0   9.6765752999999997              3.10691973      9.7294089699999997
    37   1     4   0.0   6.5916793699999996      6.4906010099999998      6.4656682600000002
    38   1     4   0.0           25.9496723      6.3557106599999997      25.907467150000002
    39   1     4   0.0   6.3887740400000004             25.84556504     0.03184680000000132
    40   1     4   0.0   25.957961479999998     0.10434610000000001      6.4476947400000002
    41   1     3   0.0   12.417093380000001     0.86757549999999994              1.83700931
    42   1     3   0.0  0.37964272999999998      12.315585499999999      10.844296050000001
    43   1     3   0.0   6.8667859999999994             12.29987158      8.5372543400000005
    44   1     3   0.0   5.8798331299999997     0.87100977000000002      4.5342418599999998
    45   1     3   0.0  0.36158710999999999      7.2553011600000001      4.4589702500000001
    46   1     3   0.0          12.49606745      5.6756291699999997      8.3423591699999999
    47   1     3   0.0   5.8857970199999992      5.7161452099999996      10.854037419999999
    48   1     3   0.0           6.88829505      7.2463917699999989      2.0486302900000002
    49   1     3   0.0           1.86693102              12.5539127     0.59395792000000003
    50   1     3   0.0   10.951043390000001     0.28698359000000001      12.236925619999999
    51   1     3   0.0   8.3188242199999998      6.7472442399999988             12.31575969
    52   1     3   0.0   4.5140241100000003      5.8622424300000002     0.89747783999999997
    53   1     3   0.0   4.5216923699999994     0.42479335999999995      7.2023103199999987
    54   1     3   0.0   8.3364302200000004             12.56067695      5.7550193800000002
    55   1     3   0.0          11.01868771      5.9640904099999998      5.7618881499999999
    56   1     3   0.0   1.8567460899999997      7.0449113800000012      7.0685341700000004
    57   1     3   0.0  0.55610245999999997              1.83793841             12.52428611
    58   1     3   0.0   12.134536109999999      11.057070270000001     0.44158399999999998
    59   1     3   0.0   12.258594370000001      8.3375726700000001      6.8445668800000004
    60   1     3   0.0  0.70440694999999998      4.5797629300000002      6.1309959899999988
    61   1     3   0.0   7.0615985200000004      4.4325250699999996              0.41045028
